,Unnamed: 0,foodID,name,cuisine,course,Regions,isVeg,isSugarFree,isHighProtein,isGluttenFree,isSattvic,isVegan,allergies,totalCaloriesInCal
948,948,949,Erode Pallipalayam Chicken Fry ,Tamil Nadu,Side Dish,10,0,0,1,0,0,0,None,340
949,949,950,Cauliflower Coconut Milk Stew ,South Indian ,Lunch,1,1,0,0,0,0,0,lactose,263
950,950,951,Oven Baked Sweet Potato Fries ,Continental,Snack,6,1,0,0,0,0,0,None,86
951,951,952,Raw Mango and Cucumber Salad  - Raw Mango Cucumber Salad ,Indian,Side Dish,0,1,0,0,0,0,0,None,110
952,952,953,Kesar Shahi Tukda With Rabdi  (Saffron Bread Pudding With Spiced Milk Custard),North Indian ,Dessert,12,1,0,0,0,0,0,None,400
953,953,954, Phool Gobi Sabzi ,North Indian ,Lunch,12,1,0,0,0,0,0,None,50
954,954,955,Potato Bodi Fry  (Spicy Potato Sabiji Prem Tamil Nadu),Tamil Nadu,Lunch,10,1,0,0,0,0,0,None,190
955,955,956,"Mango, Avocado And Chickpea Salad ",Continental,Appetizer,6,1,0,0,0,0,0,None,210
956,956,957,"Mung Bean & Tofu Salad  With Sweet Potatoes, Cucumbers & Tomatoes",Continental,Dinner,6,1,0,1,0,0,0,None,270
957,957,958,Begun Basanti  - Eggplant In Mustard Yogurt Curry,Bengali ,Side Dish,7,1,0,0,0,0,0,lactose,200
958,958,959,Badshahi Chicken ,Indian,Side Dish,0,0,0,0,0,0,0,lactose,500
959,959,960,Vegetarian Pot Pie ,Continental,Dinner,6,1,0,0,0,0,0,lactose,403
960,960,961,Sweet Potato And Broccoli Sabzi ,North Indian ,Lunch,12,1,0,0,0,0,0,None,140
961,961,962,Alfredo Spaghetti with Roasted Mushroom & Broccoli ,Italian,Main Course,13,1,0,0,0,0,0,mushroom,208
962,962,963,Andhra Style Mirapakaya Bajji  - Stuffed Chilli ,Andhra,Snack,2,1,0,0,0,0,0,None,260
963,963,964,Pudina Quinoa ,Indian,Lunch,0,1,0,0,0,0,0,None,120
964,964,965,Sprouted Ragi Chicken Cutlet ,Indian,Snack,0,0,0,1,0,0,0,None,606
965,965,966,Homemade Ice-Cream Cake ,Indian,Snack,0,0,0,1,0,0,0,lactose,270
966,966,967,One Pot Pav Bhaji  Using Preethi Electric Pressure Cooker,North Indian ,One Pot Dish,12,0,0,1,0,0,0,lactose,401
967,967,968,Cuban Black Bean Salad ,Continental,Snack,6,1,0,1,0,0,0,None,305
968,968,969,Kollu Masala Dosa  - High Protein Horse Gram Dosa,Konkan,South Indian Breakfast,52,1,0,0,0,0,0,None,539
969,969,970,Bengali Style Shak Bhaja  - Stir Fried Green Amaranth Leaves ,Bengali ,Lunch,7,1,0,0,0,0,0,peanuts,104
970,970,971,Kashmiri Style Haak T Thool  - Greens Cooked With Eggs,Kashmiri,Lunch,25,0,0,0,0,0,0,None,99
971,971,972,Savoury Baked Arbi Chips ,Indian,Snack,0,1,0,0,0,0,0,None,149
972,972,973,Gujarati Vaghareli Mag  - Whole Green Moong Dal Sabzi ,Gujarati ?,Lunch,18,1,0,1,0,0,0,None,190
973,973,974,Gujarati Adadiya Ladwa  - Urad Dal Halwa with Nuts & Spices,Gujarati ?,Dessert,18,1,0,0,0,0,0,lactose,130
974,974,975,Mung Bean Sprouts Salad  With Brussel Sprouts and Pomegranate,Fusion,Appetizer,5,1,0,1,0,0,0,None,94
975,975,976,Almond Pottukathalai No  - No Almond Chana Dal,Indian,Dessert,0,1,0,0,0,0,0,None,88
976,976,977,Konkani Style Sol Kadhi  - Kokum Flavored Coconut Curry,Konkan,Lunch,52,1,0,0,0,0,0,None,125
977,977,978,Kokum Saar  - Traditional Maharashtrian Kokum Drink,Maharashtrian ,Side Dish,11,1,0,0,0,0,0,None,60
978,978,979,Lemon Oats ,Indian,Indian Breakfast,0,1,0,0,0,0,0,peanuts,379
979,979,980,Marrakesh Vegetable Curry ,African,Main Course,60,1,0,0,0,0,0,None,330
980,980,981,Chilli Cheese Paratha ,North Indian ,Dinner,12,1,0,0,0,0,0,lactose,268
981,981,982,Chicken Sholay Kebab ,South Indian ,Appetizer,1,0,0,0,0,0,0,None,151
982,982,983,Moolangi Tovve  - Moolangi Tavve ,South Indian ,Lunch,1,1,0,0,0,0,0,None,50
983,983,984,Kongunadu Cucumber Juice  - Spicy & Tonji Eggplant Juice,South Indian ,Dinner,1,1,0,0,0,0,0,None,140
984,984,985,Beetroot Poriyal ,South Indian ,Lunch,1,1,0,0,0,0,0,None,81
985,985,986,Tomato Onion Chutney  - Tomato Onion Chutney ,South Indian ,Side Dish,1,1,0,0,0,0,0,None,149
986,986,987,Saffron Peda ,Indian,Dessert,0,1,0,0,0,0,0,lactose,93
987,987,988,Mushroom Methi Brown Rice ,Indian,Lunch,0,1,0,0,0,0,0,mushroom,151
988,988,989,South Indian Onion Chutney ,South Indian ,Side Dish,1,1,0,0,0,0,0,None,149
989,989,990,The Paruppu Podi  - South Indian Spiced Dal Chutney Powder,South Indian ,Side Dish,1,1,0,0,0,0,0,None,380
990,990,991,Ruote Pasta & Eggplant Gratin ,Italian,Dinner,13,1,0,0,0,0,0,lactose,437
991,991,992,Barnyard Millet Bisi Bele Bath ,South Indian ,Lunch,1,1,0,0,0,0,0,None,335
992,992,993,Maharashtrian Aunty ,Maharashtrian ,Lunch,11,1,0,1,0,0,0,None,160
993,993,994,Onion Bajji  -Vengaya Bajji/ South Indian Onion Pakora,Indian,Snack,0,1,0,0,0,0,0,None,190
994,994,995,Porridge Bread ,Indian,Indian Breakfast,0,1,0,0,0,0,0,None,130
995,995,996,Foxtail Millet Rava Idli ,South Indian ,South Indian Breakfast,1,0,1,0,0,0,0,lactose,329
996,996,997,Besan Oats Ladoo ,Indian,Dessert,0,1,0,0,0,0,0,None,307
997,997,998,Ada Pradhaman  With Homemade Ada- Kerala Special Payasam ,South Indian ,Dessert,1,1,0,0,0,0,0,lactose,453
998,998,999, Spicy Pickled Paneer Gravy,North Indian ,Lunch,12,1,0,1,0,0,0,None,298
999,999,1000,Grilled Herring With Kasundi Mustard And Wild Celery ,Continental,Dinner,6,0,0,1,0,0,0,None,240
1000,1000,1001,Creamy Coconut Poached Pears ,Continental,Dessert,6,1,0,0,0,0,1,lactose,270
1001,1001,1002,Mutton Dak Bungalow Curry ,Indian,Dinner,0,0,0,0,0,0,0,lactose,496
1002,1002,1003,French Brioche  (Savoury Version),French,Snack,49,0,0,0,0,0,0,lactose,468
1003,1003,1004,Karnataka Style Avarekalu Huli Saru  (Field Beans in a Coconut based Gravy ),Karnataka,Lunch,26,1,0,0,0,0,0,None,452
1004,1004,1005,Spicy Mexican Salsa Verde  - Green Tomato Salsa,Mexican,Dinner,4,1,0,0,0,0,0,None,132
1005,1005,1006,Gobhi Ke Kofte ,North Indian ,Lunch,12,1,0,0,0,0,0,None,193
1006,1006,1007,Jerk Chicken With Rice And Peas Pilaf ,Caribbean,Main Course,65,0,0,1,0,0,0,lactose,617
1007,1007,1008,Tomato Basil Pasta And Pizza Sauce ,Italian,Lunch,13,0,0,1,0,0,0,None,264
1008,1008,1009,Matar Keema ,North Indian ,Lunch,12,1,0,0,0,0,0,lactose,192
1009,1009,1010,Foxtail Millet Pilaf ,Middle Eastern,Lunch,22,0,1,0,0,0,0,mushroom,257
1010,1010,1011, Sindhi Kadhi ,Sindhi,Lunch,14,1,0,1,0,0,0,None,373
1011,1011,1012, Togarikaayi Usli ,North Karnataka,Lunch,44,1,0,1,0,0,0,lactose,122
1012,1012,1013,Kothavarangai Poriyal  - South Indian Style Cluster Beans Sabzi,South Indian ,Lunch,1,1,0,0,0,0,0,None,153
1013,1013,1014,Kachcha Kela Masala Sabzi  (Raw Banana with Tomatoes & Spices),Indian,Lunch,0,1,0,0,0,0,0,None,126
1014,1014,1015,Goan Molyacho Ross  - Goan Moolyacho Ross,Goan ,Lunch,30,1,0,0,0,0,0,None,195
1015,1015,1016,Coconut Chia Pudding ,Goan ,Lunch,30,1,0,0,0,0,0,lactose,92
1016,1016,1017,Paneer Frankie  - Delicious Kid Friendly Snack,Indian,Snack,0,1,0,1,0,0,0,lactose,263
1017,1017,1018,Beetroot Paneer Curry  In Coconut Milk - Beet Paneer Curry ,Indian,Side Dish,0,1,0,1,0,0,0,lactose,117
1018,1018,1019,Rajasthani Gatte Ka Pulao ,Rajasthani,Lunch,20,1,0,0,0,0,0,lactose,185
1019,1019,1020,Paneer Kofta Curry  - Paneer Kofta Curry ,North Indian ,Side Dish,12,1,0,0,0,0,0,lactose,226
1020,1020,1021,Chia Seeds Shikanji ,Indian,Snack,0,1,0,0,0,0,0,None,100
1021,1021,1022,Spiced Coconut Oatmeal With Assorted Fruits ,Continental,World Breakfast,6,1,0,0,0,0,0,lactose,263
1022,1022,1023,Carrot And Capsicum Rice ,Indian,Lunch,0,1,0,0,0,0,0,None,63
1023,1023,1024,South Indian One Pot Sambar Rice ,South Indian ,Main Course,1,1,0,0,0,0,0,None,83
1024,1024,1025,Pineapple and Dill Granita ,Italian,Dessert,13,1,0,0,0,0,0,None,256
1025,1025,1026,Spicy Lemon Chilli Paneer Tart With Curry Leaves ,Fusion,Appetizer,5,0,0,0,0,0,0,lactose,546
1026,1026,1027,Bajri Roti ,Indian,Dinner,0,0,1,0,0,0,0,None,222
1027,1027,1028,Chinese style Black Sesame Nai Huang Bao  (Steamed Custard Buns),Chinese,Appetizer,16,1,0,0,0,0,0,lactose,552
1028,1028,1029,Kesar Shrikhand  - Greek Yogurt Pudding With Saffron,Gujarati ?,Dessert,18,1,0,0,0,0,0,lactose,296
1029,1029,1030,Matki Chi Usal  - Spicy Moth Sprouted Salad,Maharashtrian ,Snack,11,1,0,0,0,0,0,None,331
1030,1030,1031,Egg Korma ,Indian,Side Dish,0,0,0,0,0,0,0,lactose,689
1031,1031,1032,Raw Tomato Chutney  - Raw Tomato Chutney ,South Indian ,Side Dish,1,1,0,0,0,0,0,None,252
1032,1032,1033,Broccoli Rava Idli ,South Indian ,South Indian Breakfast,1,1,0,0,0,0,0,lactose,324
1033,1033,1034,Mushroom & Goat Cheese Omelette with Spinach ,Continental,World Breakfast,6,0,0,0,0,0,0,lactose,378
1034,1034,1035,Chole Capsicum Masala ,North Indian ,Dinner,12,1,0,0,0,0,0,None,187
1035,1035,1036,Chocolate Ganache Tart ,Continental,Dessert,6,1,0,0,0,0,0,lactose,83
1036,1036,1037,Konkani Style Mooga Ghushi -Sprouted Whole Green Gram In Tangy Coconut Gravy,Konkan,Lunch,52,1,0,0,0,0,0,None,180
1037,1037,1038,Thai Flavoured Vegetable Noodles In Coconut Curry ,Thai,Main Course,15,1,0,0,0,0,0,peanuts,450
1038,1038,1039,Mambazha Pulissery  - Mango Mor Kuzhambu ,kerala,Lunch,17,1,0,0,0,0,0,lactose,254
1039,1039,1040,Mangalorean Style Sonay Sukka  - Dry Chickpea Stir Fry,Mangalorean,Lunch,41,1,0,0,0,0,0,None,370
1040,1040,1041,Masala Mixed Sprouts Sandwich ,Indian,Lunch,0,1,0,1,0,0,0,None,282
1041,1041,1042,Sindhi Kuneh Ja Bhee  (Lotus Stem Chaat),Sindhi,Snack,14,1,0,0,0,0,0,None,216
1042,1042,1043,Eggless Whole wheat And Orange Almond Cake ,Continental,Dessert,6,1,0,0,0,0,0,lactose,198
1043,1043,1044,"Beetroot, Sweet Potato And Oatmeal Cutlet ",Indian,Appetizer,0,1,0,0,0,0,0,None,75
1044,1044,1045,Punjabi Lobia Masala  (Punjabi Style Black Eyed Beans Curry),Indian,Dinner,0,1,0,0,0,0,0,None,253
1045,1045,1046,Delmonte Beetballs Pasta ,Italian,Lunch,13,1,0,0,0,0,0,lactose,243
1046,1046,1047,Chicken Teriyaki Rice Bowl ,Japanese,Lunch,40,0,0,1,0,0,0,None,439
1047,1047,1048,Strawberry Smoothie Bowl with chia seeds and Muesli ,Continental,World Breakfast,6,1,0,0,0,0,0,lactose,206
1048,1048,1049,Oven Roasted Peaches And Cream ,Continental,Dessert,6,1,0,0,0,0,0,lactose,174
1049,1049,1050,Karnataka Style Sorakkai Palya  - Karnataka Style Bottle Gourd Sabzi,Karnataka,Lunch,26,1,0,0,0,0,0,None,94
1050,1050,1051,Andhra Style Multi Lentil Garelu (Vada ),Andhra,South Indian Breakfast,2,1,0,0,0,0,0,None,253
1051,1051,1052,Grilled Vegetable and Oat Salad  with Feta Cheese,Italian,Side Dish,13,1,0,0,0,0,0,lactose,342
1052,1052,1053,Sweet Potato & Peas Cutlet ,Indian,Snack,0,1,0,0,0,0,0,None,261
1053,1053,1054,Instant Khaman Dhokla ,Gujarati ?,Snack,18,1,0,0,0,0,0,None,387
1054,1054,1055,Amritsari Fish Gravy ,North Indian ,Dinner,12,0,0,0,0,0,0,lactose,626
1055,1055,1056, Kachumber Salad ,Indian,Side Dish,0,0,1,0,0,0,0,None,155
1056,1056,1057,Homemade Nachos ,Mexican,Snack,4,1,0,0,0,0,0,None,238
1057,1057,1058, Moong Dal Palak Cheela ,Indian,North Indian Breakfast,0,1,0,1,0,0,0,None,283
1058,1058,1059,Dhaba Style Egg Curry  in Electric Pressure Cooker,North Indian ,Dinner,12,0,0,0,0,0,0,lactose,392
1059,1059,1060,Rumali Roti ,Punjabi,Side Dish,8,1,0,0,0,0,0,lactose,188
1060,1060,1061,Sabudana Sandige  - Sabudana Vadam ,South Karnataka,Snack,66,1,0,0,0,0,0,None,331
1061,1061,1062,Vendakkai-Vazhakkai Mor Kuzhambu  (Tamil Nadu Style Lady's Finger & Raw Banana Curry),Tamil Nadu,Side Dish,10,1,0,0,0,0,0,lactose,326
1062,1062,1063,Pepper Mushroom Stir Fry ,South Indian ,Lunch,1,1,0,0,0,0,0,mushroom,277
1063,1063,1064,Garlic Crust Vegetable Pizza ,Italian,Dinner,13,1,0,0,0,0,0,lactose,364
1064,1064,1065,Kashmiri Phool Rogan Josh  - Cauliflower in Red Curry,Kashmiri,Dinner,25,1,0,0,0,0,0,lactose,327
1065,1065,1066,Arugula Watermelon and Feta Salad ,Continental,Appetizer,6,1,0,0,0,0,0,lactose,178
1066,1066,1067,Roasted Walnut Zucchini Carrot Salad in Red Wine Vinaigrette ,Continental,Side Dish,6,1,0,0,0,0,0,None,177
1067,1067,1068,Tamil Nadu Style Chicken Salna ,Tamil Nadu,Lunch,10,0,0,0,0,0,0,None,519
1068,1068,1069,Bengali Style Labra  - Mix Vegetable Sabzi,Bengali ,Dinner,7,1,0,0,0,0,0,None,606
1069,1069,1070, Dal Banjara ,North Indian ,Lunch,12,1,0,1,0,0,0,None,59
1070,1070,1071,Prawn Balchao ,Goan ,Lunch,30,0,0,0,0,0,0,None,141
1071,1071,1072,Prawn Masala Rice ,Indian,Lunch,0,0,0,1,0,0,0,lactose,204
1072,1072,1073,Chicken Keema Paratha  - Minced Chicken Flat Bread,Mughlai,Lunch,39,0,0,1,0,0,0,None,467
1073,1073,1074,Sweet Potato & Neem Leaves Vegetable Curry ,Indian,Lunch,0,1,0,0,0,0,0,peanuts,207
1074,1074,1075,Kashmiri Style Chokh Vangun  - Baingan Masala,Kashmiri,Lunch,25,1,0,0,0,0,0,None,506
1075,1075,1076, South Indian Egg Curry ,South Indian ,Dinner,1,0,0,0,0,0,0,None,654
1076,1076,1077,No-Bake Tangy Lemon Pie ,Continental,Dinner,6,0,0,0,0,0,0,lactose,232
1077,1077,1078,Toffee Banana  (Classic Chinese Dessert),Chinese,Dessert,16,1,0,0,0,0,0,None,341
1078,1078,1079,Instant Gor Kairi Lonche  - Sweet Raw Mango Pickle,Maharashtrian ,Side Dish,11,1,0,0,0,0,0,None,310
1079,1079,1080,15 Minutes Mexican Fried Rice ,Mexican,Dinner,4,1,0,0,0,0,0,None,206
1080,1080,1081,Bottle Gourd Ice Cream  - Lauki Ice Cream,Indian,Dessert,0,1,0,0,0,0,0,lactose,368
1081,1081,1082,Vazhakkai Varuval - Raw Banana Roast ,South Indian ,Lunch,1,0,1,0,0,0,0,None,260
1082,1082,1083, Peshawari Kala Chana ,Pakistani,Lunch,38,1,0,0,0,0,0,None,128
1083,1083,1084, Thouthe Kodel ,Mangalorean,Side Dish,41,1,0,0,0,0,0,None,282
1084,1084,1085,Karwar Style Kairichi Udid Methi  (Raw Mango Methi Curry),Karnataka,Dinner,26,1,0,0,0,0,0,None,241
1085,1085,1086,Pepper Murukku  - South Indian Style Chakli,South Indian ,Snack,1,1,0,0,0,0,0,lactose,295
1086,1086,1087,Orange Mocktail ,Continental,Snack,6,1,0,0,0,0,0,None,53
1087,1087,1088, Raw Mango Carrot Cucumber Salad  With Peanuts,Indian,Appetizer,0,1,0,0,0,0,1,peanuts,398
1088,1088,1089,Chicken And Shrimp Bánh Xèo   -Vietnamese Stuffed Crepe,Vietnamese,Main Course,42,0,0,0,0,0,0,lactose,650
1089,1089,1090,Kashmiri Chhir Chot - Rice Pancakes,Kashmiri,Snack,25,1,0,0,0,0,0,None,391
1090,1090,1091,Chow Chow Sambar  (Chayote Squash Sambar),South Indian ,Lunch,1,1,0,1,0,0,0,None,189
1091,1091,1092,Muttaikose Poriyal  -  Purple Cabbage Poriyal | Red Cabbage Sabzi,South Indian ,Side Dish,1,0,0,0,0,1,0,None,156
1092,1092,1093,Basil Pesto Grilled Chicken ,Continental,Main Course,6,0,0,1,0,0,0,lactose,592
1093,1093,1094,Menthya Matvadi Palya  - Madhwa Brahmin Style Methi-Chana Dal Sabzi,Karnataka,Side Dish,26,0,1,0,0,0,0,None,331
1094,1094,1095,Goan Sorak Curry ,Goan ,Dinner,30,1,0,0,0,0,0,None,253
1095,1095,1096,Stir Fried Tofu and Celery ,Asian,Lunch,21,1,0,0,0,0,1,None,383
1096,1096,1097,Ice Wine Panna Cotta ,Italian,Dessert,13,1,0,0,0,0,0,lactose,162
1097,1097,1098,Danyachi Amti  (Maharashtrian Style Groundnut Curry),Maharashtrian ,Lunch,11,1,0,0,0,0,0,peanuts,175
1098,1098,1099,Pacha Payir Kulambu  (South Indian Style Green Gram Curry),South Indian ,Lunch,1,1,0,1,0,0,0,None,237
1099,1099,1100,Whole Wheat And Ragi Crepe With Muesli And Strawberry ,Continental,World Breakfast,6,0,1,0,0,0,0,lactose,551
1100,1100,1101,Palak Bhajia  - Spinach Pakoras,Indian,Snack,0,1,0,0,0,0,0,None,284
1101,1101,1102,Chinese Bhel  - No Onion No Garlic,Fusion,Snack,5,1,0,0,0,0,0,None,184
1102,1102,1103,Corn Halwa  - Makki Ka Halwa,Indian,Dessert,0,1,0,0,0,0,0,lactose,313
1103,1103,1104,Thandu Keerai Poriyal  - Amaranth Leaves Stir Fry,South Indian ,Lunch,1,0,1,0,0,0,0,None,259
1104,1104,1105, Black Eyed Beans Sambar`,South Indian ,Lunch,1,1,0,1,0,0,0,None,130
1105,1105,1106,Kovakka Thoran (Poriyal) ,Tamil Nadu,Lunch,10,1,0,0,0,0,0,None,174
1106,1106,1107, Chicken Tikki ,Indian,Appetizer,0,0,0,1,0,0,0,None,657
1107,1107,1108,Red Velvet Cake ,Continental,Dessert,6,0,0,0,0,0,0,lactose,556
1108,1108,1109,Karatyacho Fodi  - Pan Fried Bitter Gourd,Goan ,Side Dish,30,1,0,0,0,0,0,None,243
1109,1109,1110,Jowar Atta Roti  - Sorghum Wheat Phulka ,Indian,Lunch,0,1,0,0,0,0,0,None,194
1110,1110,1111,Cream Cheese Scrambled Eggs ,Continental,World Breakfast,6,0,0,0,0,0,0,lactose,574
1111,1111,1112,Pavakkai Poriyal  - Karela Ki Sabzi,South Indian ,Lunch,1,1,0,0,0,0,0,peanuts,155
1112,1112,1113, Manga Ogre ,Indian,Lunch,0,1,0,0,0,0,0,None,267
1113,1113,1114, Lobia Masala ,North Indian ,Dinner,12,1,0,1,0,0,0,None,52
1114,1114,1115, Lauki Chana Dal ,Gujarati ?,Side Dish,18,0,1,0,0,0,0,None,299
1115,1115,1116,Vietnamese Rice Pocket  With Caramelised Onions & Chillies,Vietnamese,Lunch,42,1,0,0,0,0,0,None,253
1116,1116,1117,Mixed Vegetable Samosa ,North Indian ,Snack,12,1,0,0,0,0,0,None,151
1117,1117,1118, Mirchi Pakodi ,Indian,Snack,0,1,0,0,0,0,0,None,210
1118,1118,1119,Lugai Gosht  - Mutton In Spicy Tomato Onion Gravy,North Indian ,Dinner,12,0,0,0,0,0,0,None,130
1119,1119,1120,Kalkandu (Kallusakkare) Pongal  | Rice Pudding with Rock Candy,South Indian ,Dessert,1,1,0,0,0,0,0,lactose,175
1120,1120,1121,Shakkarkandi ke Laddu | Sweet Potato Laddu ,Indian,Dessert,0,1,0,0,0,0,0,None,141
1121,1121,1122, Carrot Chutney ,Indian,Side Dish,0,1,0,0,0,0,0,None,329
1122,1122,1123,Dal Palak  With Moong & Masoor Dal,North Indian ,Side Dish,12,1,0,1,0,0,0,None,121
1123,1123,1124,Mumbai Style Pani Puri ,North Indian ,Snack,12,1,0,0,0,0,0,None,240
1124,1124,1125,Spicy Moroccan Eggs ,African,World Breakfast,60,0,0,0,0,0,0,None,446
1125,1125,1126,Zoodles Salad  - Zucchini Noodles,Continental,Appetizer,6,1,0,0,0,0,0,None,399
1126,1126,1127,Paneer Makhana Gulgule Chaat  - No Onion No Garlic,North Indian ,Appetizer,12,0,0,0,0,1,0,lactose,108
1127,1127,1128,Cheesy Pasta Casserole With Broccoli And Cheese ,Italian,Dinner,13,1,0,0,0,0,0,lactose,321
1128,1128,1129,Insalata Caprese Salad ,Italian,Appetizer,13,1,0,0,0,0,0,lactose,100
1129,1129,1130,Mutton Matar Keema  -Minced Mutton With Green Peas,North Indian ,Lunch,12,0,0,0,0,0,0,lactose,99
1130,1130,1131,Rajma Wrap  With Carrot Cucumber Sandwich Spread,Indian,Snack,0,1,0,0,0,0,0,None,555
1131,1131,1132, Palak Chana Dal ,North Indian ,Lunch,12,1,0,1,0,0,0,None,147
1132,1132,1133,Apple Pancake Mess ,Continental,World Breakfast,6,1,0,0,0,0,0,lactose,597
1133,1133,1134,French Onion Tart ,Continental,Appetizer,6,1,0,0,0,0,0,lactose,242
1134,1134,1135,Rajasthani Makki Ka Chatpata Dhokla ,Rajasthani,Snack,20,0,1,0,0,0,0,None,188
1135,1135,1136,Garlic And Mushroom Soup ,Continental,Dinner,6,1,0,0,0,0,0,mushroom,190
1136,1136,1137, South Indian Amaranth Stir Fry ,South Indian ,Lunch,1,0,1,0,0,0,0,None,67
1137,1137,1138,Arbi Ke Meethe Chande ,Indian,Snack,0,1,0,0,0,0,0,None,135
1138,1138,1139, Aloo Palak Sabzi ,North Indian ,Dinner,12,1,0,0,0,0,0,None,110
1139,1139,1140,"Millet Cottage Cheese Fritters -Flavored With  Za'atar,",Continental,Appetizer,6,1,0,0,0,0,0,lactose,108
1140,1140,1141,Spicy Whole Wheat Roti Taco Bowls ,Fusion,Snack,5,1,0,0,0,0,0,lactose,356
1141,1141,1142,Egyptian Koshari ,Mediterranean,Dinner,53,1,0,0,0,0,0,None,277
1142,1142,1143,Shakarkandi Ke Gulab Jamun  (Sweet Potato Gulab Jamun),North Indian ,Dessert,12,1,0,0,0,0,0,None,129
1143,1143,1144,Kadai Chicken  - Chicken Cooked With Onion And Capsicum,North Indian ,Side Dish,12,0,0,0,0,0,0,lactose,608
1144,1144,1145, Vegetable Dhansak ,Parsi ,Dinner,45,1,0,1,0,0,0,None,259
1145,1145,1146,Hayagreeva ,Karnataka,Dessert,26,1,0,0,0,0,0,None,256
1146,1146,1147,Burnt Garlic Pasta with Mushroom ,Italian,Dinner,13,1,0,0,0,0,0,lactose,254
1147,1147,1148,Tomato Garlic Chutney ,Indian,Side Dish,0,1,0,0,0,0,0,None,216
1148,1148,1149,Neymeen Vatti Pattichathu  - Seer Fish In Spicy Masala,kerala,Lunch,17,0,0,1,0,0,0,lactose,477
1149,1149,1150,Moroccan Chickpeas Curry with Quinoa and Coriander Curd ,African,Dinner,60,1,0,1,0,0,0,lactose,298
1150,1150,1151,Mutton Khurdi  - Bohra Style White Mutton Stock Soup,Gujarati ?,Appetizer,18,0,0,0,0,0,0,lactose,217
1151,1151,1152,Iyengar Style Masala Toast ,Karnataka,Snack,26,1,0,0,0,0,0,None,138
1152,1152,1153,Andhra Style Mutton Curry ,Andhra,Dinner,2,0,0,0,0,0,0,None,362
1153,1153,1154,Delicious Arabic Sweet Kunafa  (Knafeh),Arab,Dessert,67,1,0,0,0,0,0,lactose,256
1154,1154,1155,Pineapple Carpaccio  - Spiced Pineapple Salad with Ginger & Mint,Continental,Dinner,6,1,0,0,0,0,0,None,271
1155,1155,1156,Churros  With Cinnamon & Sugar | Eggless ,Mexican,Snack,4,1,0,0,0,0,0,lactose,455
1156,1156,1157,Buttered Potato Cubes  - Finger Food For Babies Above 9 Months,Indian,Snack,0,1,0,0,0,0,0,lactose,139
1157,1157,1158, Carrot and Beans Poriyal ,South Indian ,Lunch,1,1,0,0,0,0,0,None,98
1158,1158,1159,Sweet Potato & Green Bean Salad ,Continental,Appetizer,6,1,0,0,0,0,0,None,72
1159,1159,1160, Panchmel Dal ,Rajasthani,Lunch,20,1,0,1,0,0,0,None,152
1160,1160,1161,Shikampuri Kebab  - Kebabs made with Brown Chickpeas,North Indian ,Appetizer,12,1,0,0,0,0,0,lactose,170
1161,1161,1162, Chanar Paturi ,Bengali ,Lunch,7,1,0,1,0,0,0,None,151
1162,1162,1163,Dum Ke Baingan ,Hyderabadi,Lunch,28,1,0,0,0,0,0,None,82
1163,1163,1164, South Indian Potato & Eggplant Sabzi ( ,South Indian ,Lunch,1,1,0,0,0,0,0,None,378
1164,1164,1165, Gujarati Kadhi With Milk And Mint ,Gujarati ?,Dinner,18,1,0,0,0,0,0,None,305
1165,1165,1166, Aloo Dum ,Bengali ,Side Dish,7,1,0,0,0,0,0,None,105
1166,1166,1167,Healthy Black Bean Burger  Without Bun,Continental,Lunch,6,1,0,0,0,0,0,None,107
1167,1167,1168,Chettinad Poondu Rasam  | Spicy Garlic Rasam,South Indian ,Lunch,1,1,0,0,0,0,0,None,159
1168,1168,1169, Tripura Style Tomato Chutney ,North East India ,Side Dish,37,1,0,0,0,0,0,None,203
1169,1169,1170,Bonda Mor Kuzhambu ,South Indian ,Lunch,1,1,0,0,0,0,0,lactose,396
1170,1170,1171,Chana Turai/Nenua Chana Sabzi  (Ridge Gourd with Black Chana ),Bihari,Lunch,32,0,1,0,0,0,0,None,233
1171,1171,1172,Coorg Style Bollari Barthad  - Mangalore Cucumber Stir Fry,Coorg,Side Dish,19,1,0,0,0,0,0,None,165
1172,1172,1173,Spinach Cottage Cheese Cannelloni in Roasted Pepper Sauce ,Italian,Dinner,13,1,0,0,0,0,0,lactose,388
1173,1173,1174,Lahsuni Paneer  - Paneer Flavoured With Garlic,North Indian ,Appetizer,12,1,0,0,0,0,0,lactose,278
1174,1174,1175,Kandathippili Rasam  - Long Pepper Rasam,South Indian ,Lunch,1,1,0,0,0,0,0,None,95
1175,1175,1176,Mavinakayi Menasinakai Curry   - Raw Mango Coconut Curry,Mangalorean,Side Dish,41,1,0,0,0,0,0,None,66
1176,1176,1177,Aloo Chaat  With Baked Beans - Roz Ka Khana With Figaro Olive Oil,Indian,Snack,0,1,0,0,0,0,0,None,250
1177,1177,1178,Soft Masala Dosa With Red Chutney ,South Indian ,South Indian Breakfast,1,1,0,0,0,0,0,None,103
1178,1178,1179,"Sweet Potato, Broccoli And Tofu Curry ",Indian,Lunch,0,1,0,0,0,0,0,None,142
1179,1179,1180,Crispy Crunchy Roti Ke Papad ,Indian,Snack,0,1,0,0,0,0,0,None,194
1180,1180,1181,Capsicum Masala Poriyal  (South Indian Style Bell Pepper Stir Fry),South Indian ,Lunch,1,1,0,0,0,0,0,peanuts,153
